UNK	GMP1	GMP2	GMP3	MKP	pDC	Bcell	CD4Tcell	CD8Tcell	NKcell	CLP	Ery	LMPP	CMP	GMP	HSC	MEP	Mono	MPP
LINC00354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOX1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
RP11-450H6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPACA7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBGCP3	1268	796	1165	1173	3403	2643	2064	2202	1720	1730	3055	2601	2887	4697	6951	2948	4972	5001	3957
C13orf35	0	0	0	0	0	0	0	13	2	0	0	0	0	0	1	0	0	6	0
ATP11A	2372	1657	2493	3721	3129	1265	2273	4177	1424	2169	820	74	1813	3634	7245	1506	6735	22786	2281
ATP11A-AS1	4	0	0	0	14	27	5	8	5	9	3	0	14	1	6	3	10	53	0
MCF2L	0	10	0	0	85	0	226	340	204	11	16	2	14	45	19	255	2	2	188
RP11-120K24.3	0	0	0	0	1	0	3	10	6	0	0	0	0	3	0	9	0	0	29
MCF2L-AS1	0	0	0	0	0	0	1	77	20	0	0	0	10	6	2	21	1	0	21
AL137002.1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0
F7	0	5	0	0	62	0	3	0	20	15	0	0	10	11	13	29	2	0	4
F10	0	0	0	0	0	0	0	1	9	1	0	0	0	0	0	1	2	3	1
F10-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1
PROZ	0	0	0	0	0	2	0	5	0	0	0	1	9	7	4	1	2	0	1
RP11-98F14.11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
PCID2	580	186	305	404	1704	227	1453	2974	2249	1991	1927	830	2205	3341	3631	2114	4162	1239	2517
CUL4A	2736	1691	1479	3183	8187	2646	3435	7342	5195	6424	4228	11519	5560	10836	13463	7196	15014	7778	8515
LAMP1	4253	4104	4245	9910	12217	9041	3959	9134	7679	12555	2532	1089	5987	15073	15697	7704	13216	24608	11748
GRTP1	2	2	4	0	72	13	66	59	37	33	8	12	30	39	41	54	493	41	68
GRTP1-AS1	0	0	0	0	7	0	0	0	0	0	0	0	0	4	0	0	11	0	0
ADPRHL1	10	13	5	0	0	0	0	16	0	6	4	0	2	4	26	20	25	34	39
DCUN1D2	982	420	85	171	405	409	728	815	649	572	391	86	592	795	1119	672	1158	760	776
DCUN1D2-AS	27	5	6	0	4	10	27	31	20	28	9	6	30	37	47	12	36	76	17
TMCO3	774	1101	1084	2082	1598	1561	665	906	609	938	461	356	823	2692	2732	1394	2732	2540	2128
TFDP1	8527	9102	8317	17965	23911	15529	3477	6676	5898	2511	13077	105724	12210	25682	44201	8824	39912	9815	11342
ATP4B	0	0	0	0	0	0	0	1	1	0	1	8	0	0	1	1	0	0	1
GRK1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
TMEM255B	0	0	0	0	3	0	2	0	0	0	0	0	0	1	0	0	0	46	1
GAS6-AS1	19	4	1	8	0	0	3	1	1	0	0	0	2	0	5	7	2	2	16
GAS6	93	7	82	19	81	409	132	19	19	26	4	0	115	120	222	194	107	58	276
GAS6-AS2	1	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	5	0
RP11-199F6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00452	0	0	0	0	0	0	3	62	31	18	1	0	0	0	0	0	1	0	1
LINC00565	0	0	0	0	0	0	13	186	53	63	8	0	0	0	0	0	0	0	0
RASA3	309	161	373	675	5139	730	2234	12353	6485	7778	462	70	571	1712	1308	1369	2602	3045	1794
CDC16	1113	599	882	1019	3097	2076	4212	3645	3729	3647	2366	5269	3297	5729	7153	3408	8282	2890	4431
UPF3A	1930	1484	1392	1974	25465	3241	1551	2555	1767	2007	2354	309	1488	3517	4077	1992	4701	1284	2700
CHAMP1	1722	1405	1904	3676	1444	2615	2022	2007	1329	1382	3217	2281	2649	4095	8895	2214	4922	1711	2838
LINC01054	0	0	0	0	0	0	2	1	0	0	0	4	3	7	3	0	5	1	1
RP11-536C10.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR11H12	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
RP11-536C10.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-536C10.16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
CTD-2311B13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2311B13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POTEG	0	0	1	1	7	7	5	5	1	3	0	0	2	3	8	5	7	12	1
CTD-2311B13.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2314B22.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL589743.1	0	0	0	0	10	0	18	4	15	7	2	0	18	18	14	27	22	2	17
BMS1P17	0	0	0	0	0	0	4	2	0	2	0	0	1	2	1	0	0	0	0
RP11-496I2.2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP11-146E13.4	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	3	0	0
CTD-2314B22.3	4	2	4	7	2	2	11	15	11	17	10	0	19	22	43	32	28	4	38
BMS1P18	0	0	0	0	0	0	6	1	1	0	1	0	0	1	6	0	5	0	6
CTD-2311B13.7	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
POTEM	0	0	0	0	6	1	11	12	11	14	4	0	3	18	13	9	17	35	6
RP11-244H18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-244H18.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
RP11-597A11.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
RP11-597A11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4N2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR4Q3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4M1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4K2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4K5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OR4K1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4K15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR4K14	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OR4K13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4K17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4N5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR11G2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR11H6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
OR11H4	0	0	0	0	0	0	10	2	1	0	1	0	0	0	0	12	1	0	5
TTC5	158	70	120	254	808	138	1302	1305	1171	1600	1067	371	1108	2665	2130	1943	2940	850	2856
CTD-2292M16.8	5	19	61	1	77	7	1064	358	327	343	215	72	284	201	226	472	103	22	687
CTD-2292M16.7	0	0	0	0	0	0	0	3	0	0	2	0	0	3	1	0	1	0	0
CCNB1IP1	1055	1084	1156	1946	3658	1270	1616	2139	1728	802	1337	32	3839	7620	6563	5308	5341	807	6273
RPPH1	457	527	1455	823	268	281	170	270	222	66	45	13	109	289	185	171	242	268	407
PARP2	1142	1205	1486	2219	4523	2546	1249	2187	1757	1757	3123	2704	2817	5394	6507	4005	6807	1664	4676
RP11-203M5.2	0	0	0	16	0	4	8	19	7	6	9	1	7	1	16	19	13	8	42
TEP1	456	305	321	589	1100	3087	2261	1201	1010	1535	880	1	618	865	1714	830	712	3300	1057
KLHL33	0	0	0	0	0	3	0	0	2	2	0	0	0	0	28	1	0	4	0
OSGEP	1014	628	1541	2706	5589	3360	1184	977	937	950	1289	273	1456	2392	3062	1175	2151	1110	1881
RP11-203M5.7	11	6	0	0	12	25	12	39	41	29	23	1	11	6	18	1	11	38	2
APEX1	33960	35836	40736	68880	38331	31711	12788	20039	13266	7019	7412	2673	40978	80631	130266	53201	77377	22871	71843
TMEM55B	127	247	107	192	401	411	1418	1092	608	559	299	237	319	683	724	295	590	1033	702
PNP	1896	461	626	1642	3725	1554	862	1454	1202	1556	1024	14907	2595	4190	9785	2251	5258	5544	2055
RP11-203M5.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASE10	4	0	0	161	0	0	2	0	0	0	0	0	0	5	25	0	0	1	0
RNASE9	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0
RNASE11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASE11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-14J7.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASE12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6S1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASE4	0	0	0	0	0	0	0	0	1	1	0	0	0	2	5	2	0	29	1
ANG	11	15	36	11	0	2	7	2	5	0	1	0	22	40	156	78	18	386	54
AL163636.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-903H12.3	0	0	0	0	0	0	0	0	2	0	0	0	0	12	3	0	0	11	0
EDDM3A	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0
EDDM3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASE6	2	245	1119	8113	583	26624	7554	303	100	676	924	6	831	1483	18570	34	2262	32761	90
RP11-219E7.1	0	0	0	82	0	38	201	2	0	10	9	0	13	4	52	0	14	251	0
RNASE1	0	45	39	164	74	27	52	1	0	1	0	58	4	77	111	6	938	609	11
RP11-219E7.3	49	0	14	68	0	6	0	0	0	0	0	0	0	1	33	0	0	0	0
RP11-219E7.2	0	1	0	0	0	0	0	0	0	0	0	0	5	0	36	0	1	0	0
RNASE3	5988	6896	4647	5181	23	132	4	7	4	1	3	15	1511	28187	20804	1	10501	774	653
RP11-219E7.4	0	0	0	0	0	0	0	0	0	0	0	0	1	2	7	0	0	0	0
RP11-84C10.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
RP11-84C10.2	5355	14944	14968	22894	152	528	0	1	1	8	0	0	956	6122	16017	16	3127	1881	400
RNASE2	16724	25565	22355	40207	270	1871	5	18	8	175	8	14	3811	105738	56860	31	18353	19656	1840
METTL17	752	62	174	220	555	211	604	796	518	588	236	140	400	827	998	381	1161	348	433
RP11-84C10.4	1	0	3	0	0	2	5	8	12	6	6	0	3	5	7	3	3	2	4
SLC39A2	0	0	0	4	0	3	1	3	5	3	0	0	1	0	0	12	0	6	0
NDRG2	596	50	470	13962	326	5401	195	870	477	333	8	0	137	290	1013	981	73	298	1019
TPPP2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
AL161668.5	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	4	0	0	15
RP11-998D10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASE13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASE7	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	1	0
RNASE8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	26	1
ARHGEF40	755	181	407	815	451	726	16	71	110	42	343	22	717	848	1920	1796	78	4999	1569
ZNF219	148	122	129	137	394	164	25	36	22	38	21	42	119	153	193	267	137	125	314
RP11-998D10.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM253	17	0	0	0	2	5	15	14	11	6	7	6	1	7	9	14	8	55	37
RP11-998D10.4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1
OR5AU1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPC	8558	7109	6482	16309	18986	16943	28133	32037	28036	23572	28031	10723	17657	34524	43639	23743	38903	23881	28520
RPGRIP1	45	4	0	7	9	2	26	31	13	5	18	11	21	69	43	29	40	504	42
SUPT16H	4499	5474	5327	8120	31747	16766	11784	13823	11907	15577	17187	10242	17160	33216	42100	15607	44918	10249	19123
RP11-524O1.4	6	0	0	2	3	18	1	8	6	9	0	7	2	47	10	2	2	17	1
CHD8	4322	2823	2204	4705	12591	8854	10558	14789	10873	13572	8374	3255	6912	12427	15897	8763	12660	12815	10095
RAB2B	598	386	315	685	1261	905	1615	2134	1824	2607	1875	11291	1154	1869	1880	1907	2010	1340	2205
TOX4	2895	3065	2808	7668	5767	6494	8607	13088	9848	9505	7554	5092	5725	11554	13033	11215	12135	12813	12221
METTL3	899	549	505	1332	1784	1016	3060	3936	2768	2145	1459	850	1503	2633	2875	3246	2932	2770	3131
SALL2	64	79	142	110	559	214	91	614	324	155	290	2	487	763	411	1365	433	60	1511
AE000658.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10G3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OR10G2	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0
OR4E2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AE000658.31	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	1	0
AE000661.50	30	17	1	10	0	3	0	5	7	23	0	0	94	1485	124	14	292	1	49
AE000662.93	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0
AE000662.92	0	0	0	0	0	0	3	30	17	6	1	0	0	7	11	0	0	0	1
DAD1	1404	1494	1284	2355	14619	2380	2655	9302	5916	5780	2853	1637	4239	17441	12162	4714	14071	6795	6867
CTD-2555K7.4	0	0	0	0	2	0	3	2	3	9	0	18	5	5	2	3	3	13	9
ABHD4	103	339	220	206	13979	94	430	663	737	1699	62	1392	608	5789	745	1823	2671	2068	2814
OR6J1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
OXA1L	4018	4977	5703	10276	7901	3645	10096	17311	11095	6068	5999	2863	10592	22301	29836	13894	21604	23804	16958
SLC7A7	82	57	125	710	495	422	2280	756	637	478	315	92	266	405	944	410	503	38851	443
AL135998.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MRPL52	204	78	73	452	241	130	496	532	432	412	475	62	536	1199	841	377	1701	606	783
MMP14	4	0	0	15	889	0	71	24	21	6	1	4	1	53	8	65	22	206	115
LRP10	164	146	3362	1290	1844	855	3796	7866	3652	5398	832	3050	459	1527	1447	2604	2417	7911	3062
REM2	0	0	0	0	42	2	346	205	36	53	16	15	0	7	32	14	5	40	7
RBM23	1232	603	1182	1523	2898	2432	3879	3424	2778	3883	2523	1469	2489	5259	5424	4172	4445	7183	4644
PRMT5-AS1	9	0	9	0	5	0	18	54	26	21	24	1	4	3	57	7	18	121	44
PRMT5	327	318	466	1213	666	212	356	754	524	288	693	157	1314	2935	3301	1197	3474	760	1651
RP11-298I3.1	11	2	9	6	2	2	90	87	74	41	16	4	18	22	41	103	12	16	68
HAUS4	170	140	166	376	452	66	143	301	216	126	177	106	328	667	739	431	818	447	571
RP11-298I3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJUBA	0	8	2	110	3	0	26	106	79	13	146	0	58	49	18	104	16	1	153
RP11-298I3.4	11	18	71	0	88	12	2	8	5	13	16	1	11	16	14	21	7	6	20
C14orf93	63	71	117	254	517	117	323	442	355	291	189	198	406	860	536	628	959	349	646
PSMB5	291	494	702	164	2744	615	176	1056	602	487	338	691	1823	3501	4699	1667	4894	942	2539
PSMB11	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	1	0
CDH24	165	63	58	570	186	65	9	25	2	60	9	3	12	123	249	4	39	2	16
ACIN1	6496	3120	2955	5537	10495	8299	6188	8266	5528	7425	4942	3104	4973	9376	11967	6817	9277	8801	7413
C14orf119	129	216	347	604	1577	263	923	1964	1714	3469	2016	4088	1780	2474	3533	1262	2697	2676	1522
CEBPE	0	3	1	0	6	0	0	1	5	0	0	0	4	193	46	0	35	23	1
SLC7A8	475	68	88	93	269	0	29	446	865	18	10	0	196	1983	505	1539	280	117	705
C14orf164	0	0	0	0	0	1	16	12	13	19	22	0	0	3	12	11	14	0	6
HOMEZ	696	571	527	1396	1310	211	634	1368	923	1015	837	259	1098	1811	2435	1473	2313	1100	1883
PPP1R3E	408	278	330	193	3327	555	1969	3337	2362	1491	1048	413	1399	3199	2202	2216	2855	1272	2061
BCL2L2	576	144	184	496	1735	157	204	71	53	378	464	335	521	985	1211	1123	903	1018	1055
BCL2L2-PABPN1	2	0	0	0	3	0	6	2	2	5	3	2	3	22	13	2	6	11	8
PABPN1	1775	593	1634	1393	1609	884	807	748	544	597	791	222	380	1046	837	613	1069	836	1158
AL049829.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC22A17	45	161	23	11	1208	254	0	76	33	9	0	0	74	189	27	326	142	1	415
EFS	0	0	0	0	78	0	0	0	0	0	0	0	8	2	0	0	1	0	0
RP11-124D2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMTM5	0	0	0	0	866	0	0	0	0	0	0	0	0	133	0	2	64	0	44
MYH6	1	0	18	0	890	8	0	0	0	0	0	0	0	4	11	0	0	0	0
MYH7	0	0	0	0	75	0	0	0	0	0	0	1	0	6	0	0	0	0	0
CTD-2201G16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NGDN	964	483	247	623	2093	1529	2799	3729	2632	2589	1900	809	1402	2752	3209	2210	3732	2199	2899
RP11-66N24.4	65	11	4	0	57	7	34	42	29	37	18	5	24	19	22	54	10	29	32
ZFHX2	154	105	16	4	211	531	60	26	17	37	20	8	105	306	288	271	161	321	401
THTPA	154	25	6	12	158	45	66	126	57	86	16	10	72	146	104	83	134	133	130
AP1G2	639	228	151	115	354	347	1005	1349	739	492	231	11	354	620	1016	744	723	862	841
RP11-66N24.3	122	7	1	173	18	23	38	50	36	57	23	3	12	11	16	29	14	40	15
JPH4	94	0	1	0	461	53	40	71	25	50	8	0	41	83	70	206	22	291	254
DHRS2	0	0	0	0	0	13	0	0	0	4	0	0	0	1	0	0	0	1	5
LINC00596	0	0	0	0	0	0	1	4	2	0	6	0	0	0	0	0	0	1	0
DHRS4-AS1	244	628	793	659	650	677	318	443	430	418	473	89	616	674	1234	605	727	568	704
DHRS4	30	101	168	896	467	730	58	174	115	163	141	67	238	274	578	286	317	327	420
DHRS4L2	126	167	151	257	517	188	90	308	124	180	170	77	304	551	660	422	430	617	583
LRRC16B	112	2	10	0	58	0	31	19	38	176	3	0	11	71	26	80	19	14	79
CPNE6	42	0	61	1	3	6	22	11	7	11	5	0	25	1	6	3	9	24	4
NRL	12	6	8	0	13	3	34	39	29	27	13	3	26	65	49	70	34	55	61
PCK2	1611	1118	2327	5417	986	1538	762	910	527	463	399	295	1279	1443	3986	1387	2572	2324	1618
DCAF11	449	572	1025	2036	3786	3011	1480	2987	2239	2467	982	9287	1575	3897	3264	3006	3848	2535	3370
RP11-468E2.6	0	0	0	0	1	0	1	3	0	3	1	3	3	2	5	2	0	3	5
FITM1	0	0	0	1	2	28	0	16	10	22	1	7	7	7	12	7	19	5	0
PSME1	4877	6318	7409	10423	18567	18926	9202	22457	15467	17178	9616	3614	18499	27754	42756	21532	26861	27191	25555
EMC9	26	56	42	109	248	206	70	93	53	36	30	56	76	125	193	113	127	90	73
RP11-468E2.5	8	5	5	8	306	41	30	54	49	55	11	7	32	30	80	65	23	89	40
PSME2	1329	1827	2466	4418	4545	5546	1850	4870	3819	5478	4012	347	4263	6020	13724	3348	6623	7742	4544
RNF31	743	288	667	560	441	281	494	330	264	339	124	25	213	542	731	211	435	544	506
RP11-468E2.4	151	4	35	67	60	176	98	284	92	218	145	79	42	202	241	102	115	680	53
IRF9	291	3	49	3	137	172	426	480	296	290	151	69	110	116	318	275	175	1130	254
REC8	681	129	266	1040	2087	478	392	463	454	262	130	98	821	2137	1619	1145	3440	895	1740
IPO4	61	8	13	126	82	29	57	96	42	18	14	3	75	148	168	97	238	174	162
RP11-468E2.2	5	0	0	0	0	0	0	2	2	1	0	0	0	1	2	4	0	11	1
TM9SF1	25	24	17	17	131	34	93	72	43	73	32	22	84	195	139	86	162	113	143
TM9SF1	25	24	17	17	131	34	93	72	43	73	32	22	84	195	139	86	162	113	143
TSSK4	102	66	16	0	110	350	283	481	365	255	114	37	71	192	135	121	131	247	152
CHMP4A	151	93	215	133	842	592	871	1484	1182	1122	569	316	458	691	913	493	925	1163	522
MDP1	2	1	0	4	3	4	4	32	23	11	1	0	10	28	40	23	15	23	20
NEDD8-MDP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEDD8	465	706	659	996	2488	2242	1436	2195	1895	2847	2123	1233	1711	3062	3388	1763	3176	2375	2411
GMPR2	2025	1420	1656	2849	2693	2188	5334	6582	5213	5188	2753	594	4553	7918	8519	8491	5654	8329	7745
TINF2	571	431	474	2532	1209	1844	3117	2710	2373	3816	2236	529	1063	2335	3218	2252	2059	3495	2285
TGM1	1	4	1	0	2	11	26	45	14	4	3	0	4	6	21	4	2	24	0
RABGGTA	531	135	438	1035	400	331	511	932	477	541	31	15	463	864	1629	666	1286	1616	936
DHRS1	110	164	451	243	133	301	677	678	647	1209	222	226	510	986	1331	655	1135	1273	835
NOP9	992	295	355	747	721	462	772	1058	907	864	398	289	658	1201	1537	815	1379	1151	1166
CIDEB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTB4R2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0
LTB4R2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0
LTB4R	2714	854	776	1815	514	901	138	925	450	727	254	151	915	611	2139	510	424	3113	863
ADCY4	77	49	14	3	285	56	119	140	55	98	23	0	44	80	105	229	47	254	105
RP11-934B9.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIPK3	315	8	38	137	42	83	148	451	262	473	17	1	190	421	275	335	96	965	368
NFATC4	0	0	0	3	75	15	20	0	0	1	0	0	2	1	3	16	1	0	2
NYNRIN	262	484	586	1114	2951	588	21	7	4	7	19	0	1838	4209	3310	6644	1245	71	6939
CBLN3	0	0	0	428	0	47	258	74	20	18	85	24	18	11	15	10	23	12	28
KHNYN	1087	711	1066	615	1565	1766	4086	4428	3102	3224	2661	2582	1919	3696	4104	3723	2754	3893	3449
SDR39U1	17	14	23	425	41	51	114	390	279	159	172	20	73	149	153	145	89	212	164
RP11-80A15.1	0	0	0	2	0	0	6	7	3	7	16	0	0	15	22	7	20	2	10
CMA1	4	0	0	0	10	3	1	0	6	0	1	0	2	72	17	3	12	0	13
CTSG	12924	18442	14483	7938	91	368	0	12	0	2	1	5	4380	8155	31803	38	3238	90	996
RP11-104E19.1	0	0	0	0	0	61	0	3	1	35	1	0	0	0	2	0	0	0	0
GZMH	0	0	0	0	0	34	0	117	3600	7499	6	10	10	1	53	0	1	8	0
GZMB	36	0	0	0	1	1471	8	30	1645	32030	4	18	7	4	885	0	13	37	0
STXBP6	0	0	0	4	216	13	4	0	10	18	0	0	0	868	15	0	609	26	270
RP11-89K22.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-314P15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVA1	0	30	4	0	26	2	1	11	20	0	0	0	3	16	4	27	8	0	17
NOVA1-AS1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RP11-626P14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-626P14.2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-384J4.2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-384J4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2591A6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
RP11-412H8.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-966I7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C14orf23	11	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
RP11-966I7.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
RP11-966I7.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2384A14.1	0	0	0	0	0	0	38	12	3	0	0	0	0	26	0	4	4	0	1
RP11-148E17.1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
CTD-2384A14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-260G13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKD1	0	1	23	0	306	153	20	0	0	0	0	119	16	315	7	404	895	0	433
CTD-2503I6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
RP11-269C4.2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2251F13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-1103G16.1	4	38	11	9	0	28	225	93	104	122	76	52	67	86	117	87	76	90	137
G2E3	85	114	96	222	643	253	2641	3718	3142	2762	2792	1783	1111	2149	2243	2096	2646	1881	2165
SCFD1	642	396	521	953	1305	877	3632	3902	3239	3870	2755	4176	3013	5612	7288	3970	6730	4723	3988
RP11-159L20.2	1	0	0	0	1	0	1	1	3	1	5	1	0	2	1	1	0	3	10
COCH	15	8	22	9	384	2	653	97	94	59	211	94	97	387	286	204	1193	119	102
RP11-829H16.3	7	0	0	3	3	1	148	93	72	57	36	51	28	37	28	71	37	24	28
STRN3	290	231	187	372	1098	599	2170	2420	1784	1744	1849	4086	1275	1883	1882	1917	1820	1805	2284
